ID,Name,address,phone,adult_pcs,child_pcs,Date
5937010917,尚豪藥局,彰化縣彰化市大埔路６９５號,(04)7113332,4077,390,2020/10/20 01:50:48
5937010999,全杏藥局,彰化縣彰化市茄苳路一段２９９號,(04)7363366,2403,670,2020/10/20 01:50:48
5937011021,龍美藥局,彰化縣彰化市中山路三段２２８號,(04)7249816,3552,540,2020/10/20 01:50:48
5937011058,大竹長生藥局,彰化縣彰化市彰南路二段８號,(04)7384176,3229,393,2020/10/20 01:50:48
5937012117,媽咪藥局,彰化縣彰化市彰南路２段１１５號,(04)7321517,2515,0,2020/10/20 01:50:48
5937012180,大新藥局,彰化縣彰化市福山里彰南路一段４３３號,(04)7383535,2918,862,2020/10/20 01:50:48
5937012242,平成藥局,彰化縣彰化市福安里曉陽路３１號,(04)7258070,882,1100,2020/10/20 01:50:48
5937012251,慶全藥局,彰化縣彰化市福山里福山街１８９號,(04)7386747,2993,660,2020/10/20 01:50:48
5937012448,瑞群藥局,彰化縣彰化市中正路２段４９５號,(04)7290896,3825,200,2020/10/20 01:50:48
5937012546,頂好藥局,彰化縣彰化市成功路２５３號,(04)7271799,4518,450,2020/10/20 01:50:48
5937012555,兆仁藥局,彰化縣彰化市民族路４２６號,(04)7278558,1206,790,2020/10/20 01:50:48
5937012582,正光藥局中正店,彰化縣彰化市中正路１段２５３號,(04)7235068,3858,540,2020/10/20 01:50:48
5937012635,施文彬大藥局,彰化縣彰化市大埔路３４５號,(04)7111653,2880,820,2020/10/20 01:50:48
5937012662,回生藥局,彰化縣彰化市民族路４１０號,7227266,3197,583,2020/10/20 01:50:48
5937012671,康好健保藥局,彰化縣彰化市光南里旭光路２９１號,(04)7234725,4527,631,2020/10/20 01:50:48
5937012715,長聖樹藥局,彰化縣彰化市華山路１７３號,(04)7291519,5085,530,2020/10/20 01:50:48
5937012733,佳展佳藥局,彰化縣彰化市彰安里中正路２段４３４號,(04)7288246,4606,570,2020/10/20 01:50:48
5937012751,福田藥局,彰化縣彰化市光復路２０號,(04)7296058,3573,970,2020/10/20 01:50:48
5937012831,華恩健保藥局,彰化縣彰化市華山路２１０號,(04)7239977,1672,818,2020/10/20 01:50:48
5937012850,平安藥局,彰化縣彰化市信義里長發街７號１樓,(04)7269122,4345,740,2020/10/20 01:50:48
5937012877,振安藥局,彰化縣彰化市民生里永安街７３號,(04)7261277,2547,740,2020/10/20 01:50:48
5937012957,康好藥局南校店,彰化縣彰化市華北里南校街１０４號,(04)7283491,3330,300,2020/10/20 01:50:48
5937012975,龍泰藥局,彰化縣彰化市信義里中正路１段４５０號１樓,(04)7254720,3473,740,2020/10/20 01:50:48
5937013052,尚豪藥師藥局旭光店,彰化縣彰化市華北里旭光路１７６號,(04)7280320,3046,0,2020/10/20 01:50:48
5937013114,春生藥局自強店,彰化縣彰化市五權里自強南路４５－６號,(04)7227058,4950,660,2020/10/20 01:50:48
5937013132,正光藥局彰南店,彰化縣彰化市中庄里彰南路１段２１號,(04)7321003,3632,644,2020/10/20 01:50:48
5937013150,康橋藥局,彰化縣彰化市民族路４２９號,(04)7278288,3456,500,2020/10/20 01:50:48
5937013169,中央啄木鳥藥局,彰化縣彰化市崙平里中央路２０６號,(04)7639581,4401,10,2020/10/20 01:50:48
5937013196,彰化啄木鳥藥局,彰化縣彰化市茄南里金馬路２段２７號,(04)7330661,3203,218,2020/10/20 01:50:48
5937013221,維康藥局,彰化縣彰化市光南里博愛街１３１、１３３號,(04)7279446,36,10,2020/10/20 01:50:48
5937013230,全成藥局,彰化縣彰化市民生里三民路３２０號,(047)263018,2295,720,2020/10/20 01:50:48
5937013267,銅鐘藥局,彰化縣彰化市阿夷里泰和路２段３１５號,(04)7200606,3363,810,2020/10/20 01:50:48
5937013285,大仁藥局,彰化縣彰化市忠孝里辭修路８０號１樓,(04)7282678,3338,160,2020/10/20 01:50:48
5937013338,彰安藥局,彰化縣彰化市彰安里曉陽路２３５號,(04)7281095,2940,580,2020/10/20 01:50:48
5937013347,康禾藥局,彰化縣彰化市崙平里建和街５２號,(04)7624077,4365,530,2020/10/20 01:50:48
5937013356,丁丁藥局彰鹿店,彰化縣彰化市南安里彰鹿路１５０號,(04)7531110,4079,909,2020/10/20 01:50:48
5937013365,正光藥局民族店,彰化縣彰化市彰安里民族路２１１號,(04)7234876,2133,880,2020/10/20 01:50:48
5937013383,大心藥局,彰化縣彰化市中央里民族路５１７號,(04)7282797,4079,1160,2020/10/20 01:50:48
5937013418,曉陽藥局,彰化縣彰化市西安里曉陽路２０２號,(04)7270989,2763,590,2020/10/20 01:50:48
5937013436,大埔藥局,彰化縣彰化市大埔路４０６、４０８、４１０、４１２號,(04)7117511,4232,1260,2020/10/20 01:50:48
5937013445,澄星中西藥局,彰化縣彰化市文化里中民街９１號１樓,(04)7236870,2511,740,2020/10/20 01:50:48
5937013454,安新健保藥局,彰化縣彰化市自強路３６號１樓,(04)7233160,360,810,2020/10/20 01:50:48
5937013472,建國春生中西藥局,彰化縣彰化市建國北路１５０號,(04)7225047,4393,650,2020/10/20 01:50:48
5937013481,美芙藥局,彰化縣彰化市三民路２７０號１樓,(04)7222980,3282,920,2020/10/20 01:50:48
5937013507,原安大藥局,彰化縣彰化市南郭路一段１８０號,(04)7272817,4643,480,2020/10/20 01:50:48
5937013516,丁丁藥局彰化店,彰化縣彰化市曉陽路２１９號,(04)7236140,4761,475,2020/10/20 01:50:48
5937013543,康好藥局三民店,彰化縣彰化市三民路２０１號,(04)7281089,3636,980,2020/10/20 01:50:48
5937013552,芳澤藥局,彰化縣彰化市中山路三段４３４號,(04)7380381,3951,590,2020/10/20 01:50:48
5937013561,友誼藥局彰化店,彰化縣彰化市辭修路１９１－２號,(04)7288865,2925,650,2020/10/20 01:50:48
5937013570,彰化藥局,彰化縣彰化市永安街２７８、２８０號,(04)7287877,3562,950,2020/10/20 01:50:48
5937013589,曜安藥局,彰化縣彰化市民生路１５３號１樓,(04)7280650,3042,710,2020/10/20 01:50:48
5937013598,黎明藥局,彰化縣彰化市彰南路２段２１７號,(04)7320995,4611,608,2020/10/20 01:50:48
5937013605,大佳好藥局,彰化縣彰化市平和七街６號,33520331,2169,930,2020/10/20 01:50:48
5937020066,老良安藥局,彰化縣鹿港鎮頂番里鹿和路四段１５號,(04)7713497,3915,710,2020/10/20 01:50:48
5937020119,永吉藥局,彰化縣鹿港鎮大有里大明路４８號,(04)7772391,5076,0,2020/10/20 01:50:48
5937020128,佳昇大藥局,彰化縣鹿港鎮溝墘里鹿和路三段６０９號,(04)7716789,4122,450,2020/10/20 01:50:48
5937020155,建興藥局,彰化縣鹿港鎮頂厝里鹿東路１５４號,(04)7786919,4555,865,2020/10/20 01:50:48
5937021312,健康藥局,彰化縣鹿港鎮中興里民權路２３２號,(04)7764364,4108,690,2020/10/20 01:50:48
5937021330,順安藥局,彰化縣鹿港鎮泰興里復興路１２５號,(04)7765510,4374,195,2020/10/20 01:50:48
5937021376,民權藥局,彰化縣鹿港鎮民權路５９號,(04)7745562,2997,120,2020/10/20 01:50:48
5937021385,忠民藥局,彰化縣鹿港鎮民族路１０８巷３號,(04)7760368,3960,890,2020/10/20 01:50:48
5937021401,展宏藥局,彰化縣鹿港鎮中山路５號,(04)7749001,0,260,2020/10/20 01:50:48
5937021509,老信和藥局,彰化縣鹿港鎮頂番里鹿和路四段４０號,(04)7711098,1246,1010,2020/10/20 01:50:48
5937021689,豐安藥局,彰化縣鹿港鎮玉順里復興路７２６號,(04)7746157,3526,825,2020/10/20 01:50:48
5937021750,正光藥局鹿港店,彰化縣鹿港鎮永安里復興路２５１號,(04)7775769,3141,840,2020/10/20 01:50:48
5937021769,杏文藥局,彰化縣鹿港鎮順興里中山路３５４號１樓,(04)7766326,5913,30,2020/10/20 01:50:48
5937021778,中山藥局,彰化縣鹿港鎮永安里復興路３６２號,(04)7750686,4760,40,2020/10/20 01:50:48
5937021821,新永吉藥局,彰化縣鹿港鎮中山路１２７號,(04)7770940,4410,395,2020/10/20 01:50:48
5937021830,康好藥局鹿港店,彰化縣鹿港鎮民權路１３４號,(04)7772877,3796,724,2020/10/20 01:50:48
5937030160,和平藥局,彰化縣和美鎮美寮路２段７１６號,(04)7559952,0,500,2020/10/20 01:50:48
5937031194,三多藥局,彰化縣和美鎮糖友里糖友１街８８號,(04)7356969,2808,343,2020/10/20 01:50:48
5937031381,春生藥局新庄店,彰化縣和美鎮彰新路二段５２７、５２９號,(04)7330458,3795,180,2020/10/20 01:50:48
5937031425,第一健保藥局,彰化縣和美鎮和北里彰美路六段２０２號,(04)7568492,4051,460,2020/10/20 01:50:48
5937031434,和美和田藥局,彰化縣和美鎮和線路５９號,(04)7560377,270,680,2020/10/20 01:50:48
5937031443,和美福倫藥局,彰化縣和美鎮和北里彰美路６段１３３號,(04)7569718,2817,1010,2020/10/20 01:50:48
5937031452,春生藥局愛民店,彰化縣和美鎮愛民路１０６號,(04)7566092,4356,560,2020/10/20 01:50:48
5937031470,弘佳藥局,彰化縣和美鎮仁愛里道周路５５６號,(04)7576611,5310,580,2020/10/20 01:50:48
5937031523,上安藥局,彰化縣和美鎮和樂路１０６號,(04)7569962,1458,150,2020/10/20 01:50:48
5937031541,友誼藥局和美店,彰化縣和美鎮和東里仁化路１４７、１４９號,(04)7550866,1367,680,2020/10/20 01:50:48
5937031596,康佑藥局,彰化縣和美鎮和東里彰美路５段１７５號１樓,(04)7576816,138,820,2020/10/20 01:50:48
5937031612,和美大藥局,彰化縣和美鎮和東里彰美路５段２７１號,(04)7554095,1769,284,2020/10/20 01:50:48
5937031621,德美藥局,彰化縣和美鎮竹營里德美路２９３號,(04)7567129,5121,250,2020/10/20 01:50:48
5937031667,丁丁藥局和美店,彰化縣和美鎮道周路３１２號,(04)7576322,4950,750,2020/10/20 01:50:48
5937031729,日信藥局,彰化縣和美鎮彰美路５段３１１號,(04)7556952,0,490,2020/10/20 01:50:48
5937031747,大樹和美藥局,彰化縣和美鎮道周路５０１號,(04)7550090,4803,641,2020/10/20 01:50:48
5937031765,和美啄木鳥藥局,彰化縣和美鎮德美路２７０號,7552924,3521,369,2020/10/20 01:50:48
5937031774,慧佑中西藥局,彰化縣和美鎮仁美路１８８號,(04)7575327,1782,971,2020/10/20 01:50:48
5937040077,春安藥局,彰化縣北斗鎮五權里新市街４６號,(04)8882546,1804,130,2020/10/20 01:50:48
5937040095,杏安藥局,彰化縣北斗鎮新政里中華路１０１號,(04)8875563,1716,736,2020/10/20 01:50:48
5937040148,北斗仁和藥局,彰化縣北斗鎮光復里光復路１８２號,(04)8880163,729,920,2020/10/20 01:50:48
5937041172,九和藥局,彰化縣北斗鎮西德里斗苑路一段２９０號,(04)8875039,0,776,2020/10/20 01:50:48
5937041190,仁信藥局,彰化縣北斗鎮中正路137號,(04)8873357,0,167,2020/10/20 01:50:48
5937041207,合康藥局,彰化縣北斗鎮中山路２段３２、３４號,(04)8881669,5166,830,2020/10/20 01:50:48
5937041369,北斗福倫藥局,彰化縣北斗鎮西德里斗苑路１段４２５、４２７號,(04)8886618,1080,790,2020/10/20 01:50:48
5937041421,惠生大藥局,彰化縣北斗鎮西德里中華路２９１號,(04)8874041,4284,210,2020/10/20 01:50:48
5937041430,佑田藥局,彰化縣北斗鎮新政里中華路２４７號,(04)8783173,1525,69,2020/10/20 01:50:48
5937041449,維德藥局,彰化縣北斗鎮復興路１８號,(04)8889033,3173,90,2020/10/20 01:50:48
5937041458,沛廣藥局,彰化縣北斗鎮中華路２３０號,(04)8781769,1697,789,2020/10/20 01:50:48
5937041467,北斗啄木鳥藥局,彰化縣北斗鎮復興路２６９號,(04)8875611,3495,520,2020/10/20 01:50:48
5937041476,丁丁藥局北斗店,彰化縣北斗鎮斗苑路二段３０號,(04)8873032,3366,0,2020/10/20 01:50:48
5937050135,信昇藥局,彰化縣員林市大同路二段１８２－１號,(04)8358827,3699,730,2020/10/20 01:50:48
5937050162,新邱利生藥局,彰化縣員林市中山路一段６５１號,(04)8336380,522,1240,2020/10/20 01:50:48
5937050279,廣信藥局,彰化縣員林市三信里中山路二段２０１號,(04)8337085,1449,130,2020/10/20 01:50:48
5937050313,東禾藥局,彰化縣員林市仁美里和平東街６２－１號,(04)8350030,3904,908,2020/10/20 01:50:48
5937050322,必安藥局,彰化縣員林市仁美里育英路１７４號,(04)8324986,3416,940,2020/10/20 01:50:48
5937050331,金鴻安大藥局,彰化縣員林市中正路３２３號,(04)8344210,3474,290,2020/10/20 01:50:48
5937050377,廣生堂藥局,彰化縣員林市中山里中山路一段７４３、７４５號,(04)8320627,2111,770,2020/10/20 01:50:48
5937050395,裕良大藥局,彰化縣員林市莒光路３號,(04)8360388,3084,780,2020/10/20 01:50:48
5937050411,高藥局,彰化縣員林市東和里員水路二段５０５號,(04)8327808,2349,720,2020/10/20 01:50:48
5937051598,添霖大藥局,彰化縣員林市民生里中正路２７０號,(04)8319765,3840,480,2020/10/20 01:50:48
5937051669,家怡藥局,彰化縣員林市中山南路１２號,(04)8393252,2079,390,2020/10/20 01:50:48
5937051703,員林健康藥局,彰化縣員林市中正路２２４號１樓,(04)8396798,2063,70,2020/10/20 01:50:48
5937051712,員林福倫藥局,彰化縣員林市和平里中山路２段１４１號,(04)8371218,2844,1100,2020/10/20 01:50:48
5937051730,青田藥局,彰化縣員林市林森路一二七號,(04)8347776,1488,1020,2020/10/20 01:50:48
5937051794,愛康生活保健中西藥局,彰化縣員林市靜修東路３４號,(04)8328826,1571,1075,2020/10/20 01:50:48
5937051847,天一藥局,彰化縣員林市光明里中正路４４１號,(04)8384875,1765,150,2020/10/20 01:50:48
5937051865,萬年藥局,彰化縣員林市員水路２段２０９號,(04)8366522,1916,1150,2020/10/20 01:50:48
5937051963,東山永安藥局,彰化縣員林市南東里山腳路４段３１號,(04)8311471,2075,340,2020/10/20 01:50:48
5937051981,康美藥局,彰化縣員林市南平里南平街２６號,(04)8395172,2383,40,2020/10/20 01:50:48
5937052013,佳樂藥局,彰化縣員林市惠來里光明街１６１號,(04)8369578,3325,730,2020/10/20 01:50:48
5937052059,華衛藥局,彰化縣員林市惠來里南昌路９６號,(04)8397503,2486,70,2020/10/20 01:50:48
5937052120,家展藥局,彰化縣員林市三民街３５－１號,(04)8367768,2531,550,2020/10/20 01:50:48
5937052184,躍獅永聖藥局,彰化縣員林市三信里中山路２段３２５號,(04)8369065,3771,1160,2020/10/20 01:50:48
5937052237,正光藥局員林店,彰化縣員林市仁愛里三民東街３１０、３１２號,(04)8328765,1152,770,2020/10/20 01:50:48
5937052246,新義藥局,彰化縣員林市南平里新義街２８８號,(04)8396788,2328,596,2020/10/20 01:50:48
5937052264,醫聯藥師藥局,彰化縣員林市三條里員東路二段４１０號１樓,(04)8360617,2736,220,2020/10/20 01:50:48
5937052273,員林鼎澄藥局,彰化縣員林市仁愛里三民東街２５２號,(04)8330918,342,790,2020/10/20 01:50:48
5937052282,丁丁藥局員林店,彰化縣員林市中山路二段８９號,(04)8373508,3807,520,2020/10/20 01:50:48
5937052317,員郭藥局,彰化縣員林市三民街３８－１號,(04)8356201,3843,310,2020/10/20 01:50:48
5937052335,大樹三民藥局,彰化縣員林市三民東街３５６號,(04)8372837,4308,940,2020/10/20 01:50:48
5937052353,壽春中西藥局,彰化縣員林市成功路５５號,(04)8361667,1125,850,2020/10/20 01:50:48
5937052362,家家藥局,彰化縣員林市惠來街８７號,(04)8367007,3375,1090,2020/10/20 01:50:48
5937052380,日信藥局員林店,彰化縣員林市中正路２５５號,(04)8352030,3159,1210,2020/10/20 01:50:48
5937052399,裕良藥局大同店,彰化縣員林市大同路二段２０３－１號,(04)8344612,2736,30,2020/10/20 01:50:48
5937052415,大樹員林藥局,彰化縣員林市大同路二段２０７號,(04)8331353,2564,819,2020/10/20 01:50:48
5937052424,員林啄木鳥藥局,彰化縣員林市新生路１２１、１２３號,(04)8339483,2169,520,2020/10/20 01:50:48
5937052433,迪迪連鎖藥局員林店,彰化縣員林市林森路１６３號１樓,(04)8312898,3717,610,2020/10/20 01:50:48
5937052451,統信藥局,彰化縣員林市正興街３７２號,(04)8367089,4268,969,2020/10/20 01:50:48
5937060051,鴻明藥局,彰化縣溪湖鎮大竹里平和街１９６號,(04)8820185,1736,500,2020/10/20 01:50:48
5937060060,慶華藥局,彰化縣溪湖鎮光華里二溪路一段１４號,(04)8852441,4563,580,2020/10/20 01:50:48
5937060088,合生大藥局,彰化縣溪湖鎮湖東里員鹿路二段４０６號,(04)8851560,2186,650,2020/10/20 01:50:48
5937061254,雙鷹藥局,彰化縣溪湖鎮光平里彰水路３段３７９號,(04)8826572,1590,299,2020/10/20 01:50:48
5937061352,永林藥局,彰化縣溪湖鎮大竹里平和街１４２號,(04)8826676,846,160,2020/10/20 01:50:48
5937061370,正合藥局,彰化縣溪湖鎮彰水路３段２０４號,(04)8851685,870,0,2020/10/20 01:50:48
5937061398,寶康藥局,彰化縣溪湖鎮彰水路四段１５３號１樓,(04)8613778,3067,680,2020/10/20 01:50:48
5937061432,康健藥局,彰化縣溪湖鎮光平里彰水路３段３８８號,(04)8822549,1791,256,2020/10/20 01:50:48
5937061469,福展藥局,彰化縣溪湖鎮湖西里西環路２０９號,(04)8859918,2568,571,2020/10/20 01:50:48
5937061503,大發藥局,彰化縣溪湖鎮大突里大發路８９號,(04)8822180,0,1240,2020/10/20 01:50:48
5937061530,大同藥局,彰化縣溪湖鎮大竹里西環路３１號,(04)8828159,1924,834,2020/10/20 01:50:48
5937061567,凱侖藥局,彰化縣溪湖鎮西溪里員鹿路２段臨１號,(04)8812278,909,190,2020/10/20 01:50:48
5937061594,正光藥局溪湖店,彰化縣溪湖鎮大竹里平和街２０２、２０４號,(04)8825138,3753,1400,2020/10/20 01:50:48
5937061601,樺霖保健藥局,彰化縣溪湖鎮光平里彰水路３段３７６號,(04)8613668,3699,640,2020/10/20 01:50:48
5937061638,志成藥局,彰化縣溪湖鎮平和里彰水路３段２４３號,(04)8853528,1098,660,2020/10/20 01:50:48
5937061647,溪湖藥局,彰化縣溪湖鎮西環路３６５號,(04)8818617,4356,540,2020/10/20 01:50:48
5937061656,東環藥局,彰化縣溪湖鎮湖東街８１巷７０－３、７０－４、７０－５號,(04)8820001,4090,676,2020/10/20 01:50:48
5937061665,安安藥局,彰化縣溪湖鎮彰水路三段３６３號,(04)8850525,1836,520,2020/10/20 01:50:48
5937061674,溪湖華恩保健藥局,彰化縣溪湖鎮青雅路３９號,(04)8817575,1872,887,2020/10/20 01:50:48
5937070011,明輝藥局,彰化縣田中鎮東路里新生街８７號,(04)8740433,2178,960,2020/10/20 01:50:48
5937070039,井田藥局,彰化縣田中鎮碧峰里中南路二段511號,(04)8740453,2646,180,2020/10/20 01:50:48
5937070057,大嘉藥局,彰化縣田中鎮中州路１段２６８號,(04)8742071,135,960,2020/10/20 01:50:48
5937070128,良安藥局,彰化縣田中鎮北路里員集路二段６１４號,(04)8743196,4448,599,2020/10/20 01:50:48
5937070164,安鑠藥局,彰化縣田中鎮中潭里和平路７６０號,(04)8748728,1692,370,2020/10/20 01:50:48
5937070173,世華藥局,彰化縣田中鎮新民里民族街１３號,(04)8752965,2533,920,2020/10/20 01:50:48
5937070191,仁春藥局,彰化縣田中鎮員集路二段４５３、４５５號,(04)8742409,2463,780,2020/10/20 01:50:48
5937071296,大眾藥局,彰化縣田中鎮斗中路一段１４２號,(04)8749723,4248,900,2020/10/20 01:50:48
5937071330,祥品藥局,彰化縣田中鎮北路里福安路３０８號,(04)8762311,4509,500,2020/10/20 01:50:48
5937071358,景平藥局,彰化縣田中鎮西路里中州路１段２７６號,(04)8760468,1170,960,2020/10/20 01:50:48
5937071385,正益藥局,彰化縣田中鎮北路里新福路５３巷１３號１樓,(04)8761001,1917,470,2020/10/20 01:50:48
5937071401,田中啄木鳥藥局,彰化縣田中鎮南路里員集路２段２６６號,(04)8746468,3058,740,2020/10/20 01:50:48
5937071447,大安藥局,彰化縣田中鎮新福路５７號,(04)8752201,1404,475,2020/10/20 01:50:48
5937071456,萬禾藥局,彰化縣田中鎮員集路３段２７７號,(04)8742242,1601,959,2020/10/20 01:50:48
5937071465,田中藥局,彰化縣田中鎮新生街１５０巷２號,8761988,1598,1210,2020/10/20 01:50:48
5937080115,鎮安藥局,彰化縣二林鎮東和里中山路５２號之２,(04)8960473,1890,820,2020/10/20 01:50:48
5937080160,慈生藥局,彰化縣二林鎮萬興里二溪路六段４５２號,(04)8682287,4070,995,2020/10/20 01:50:48
5937080179,台明藥局,彰化縣二林鎮東和里斗苑路五段２１３號,(04)8966176,3785,777,2020/10/20 01:50:48
5937080188,信裕藥局,彰化縣二林鎮南光里南安路４３５號,(04)8963684,1026,100,2020/10/20 01:50:48
5937081363,小博士藥局,彰化縣二林鎮斗苑路四段７００號,(04)8957775,4139,617,2020/10/20 01:50:48
5937081381,美美藥局,彰化縣二林鎮儒林路２段３０８號１樓,(04)8958789,279,0,2020/10/20 01:50:48
5937081390,永全藥局,彰化縣二林鎮二溪路一段１８號,(04)8958878,1557,858,2020/10/20 01:50:48
5937081407,長頸鹿藥局,彰化縣二林鎮大成路１段１３７號,(04)8952453,4428,330,2020/10/20 01:50:48
5937081434,二林福倫藥局,彰化縣二林鎮豐田里斗苑路４段６６９、６７１號,(04)8956818,4950,600,2020/10/20 01:50:48
5937081461,育民健保藥局,彰化縣二林鎮東和里新生路７２號,(04)8953956,4697,420,2020/10/20 01:50:48
5937081470,尚禾藥局,彰化縣二林鎮西平里中山路２３０號,(04)8963810,1143,1090,2020/10/20 01:50:48
5937081489,二林順順藥局,彰化縣二林鎮仁愛路４５１號,(04)8951351,4760,1287,2020/10/20 01:50:48
5937081498,新杏林藥局,彰化縣二林鎮東和里斗苑路５段２６０號,(04)8953863,2016,820,2020/10/20 01:50:48
5937081514,加佳藥局,彰化縣二林鎮東和里仁愛路６７８號１樓,(04)8963080,1347,860,2020/10/20 01:50:48
5937081541,康好藥局二林店,彰化縣二林鎮南光里大成路一段５６１號,(04)8966015,3483,910,2020/10/20 01:50:48
5937081569,二林藥局,彰化縣二林鎮斗苑路５段３９號,(04)8950010,1719,660,2020/10/20 01:50:48
5937091056,線西藥局,彰化縣線西鄉寓埔村中央路二段４８號,(04)7582482,3582,649,2020/10/20 01:50:48
5937101146,伸港藥局,彰化縣伸港鄉新港村信義路１３５號,(04)7992663,5148,420,2020/10/20 01:50:48
5937101164,伸港永合藥局,彰化縣伸港鄉新港村新港路２４４號１樓,(04)7988865,8,790,2020/10/20 01:50:48
5937101173,貓頭鷹藥局,彰化縣伸港鄉新港村中山東路９９號,(04)7996596,3870,650,2020/10/20 01:50:48
5937101217,友誼藥局,彰化縣伸港鄉新港村中山路１５號,(047)980591,1321,870,2020/10/20 01:50:48
5937101226,伸和藥局,彰化縣伸港鄉新港村中正路２０巷２號,(04)7998129,3816,490,2020/10/20 01:50:48
5937101235,協和藥局,彰化縣伸港鄉中山路１０１號,(04)7981233,0,370,2020/10/20 01:50:48
5937101244,春生藥局伸港店,彰化縣伸港鄉新港村新港路４１７號,(04)7986263,3906,900,2020/10/20 01:50:48
5937111062,福興永安藥局,彰化縣福興鄉沿海路４段７３７號,(04)7745268,647,389,2020/10/20 01:50:48
5937111151,健安藥局,彰化縣福興鄉廈粘村沿海路３段２１４－１號１樓,(04)7707835,666,1000,2020/10/20 01:50:48
5937111160,東泰藥局,彰化縣福興鄉福興村沿海路５段３６６號,(04)7772277,1890,1180,2020/10/20 01:50:48
5937120025,慶泰藥局,彰化縣秀水鄉安東村中山路１６６號,(04)7698510,2915,730,2020/10/20 01:50:48
5937120043,啟仁藥局,彰化縣秀水鄉安東村文化街１５巷２號,(04)7694953,1806,809,2020/10/20 01:50:48
5937120052,效生藥局,彰化縣秀水鄉民生街９０８號,(04)7683931,2805,190,2020/10/20 01:50:48
5937120061,秀水藥局,彰化縣秀水鄉福安村彰水路２段５４１號,(04)7690140,0,790,2020/10/20 01:50:48
5937121184,伸豐藥局,彰化縣秀水鄉福安村彰水路二段６６３號,(04)7697482,1648,450,2020/10/20 01:50:48
5937121228,欣冠藥局,彰化縣秀水鄉中山路３４５號,(04)7689699,4388,754,2020/10/20 01:50:48
5937121237,福慧藥局,彰化縣秀水鄉彰水路２段２０３號,(04)7689180,333,880,2020/10/20 01:50:48
5937121246,健全藥局,彰化縣秀水鄉安東村中山路２８２－１號,(04)7686649,1800,700,2020/10/20 01:50:48
5937121282,福安藥局,彰化縣秀水鄉彰水路２段５２３號,(04)7686981,1544,989,2020/10/20 01:50:48
5937130049,明志藥局,彰化縣花壇鄉三春村彰員路１段５４２號,(04)7867702,2655,960,2020/10/20 01:50:48
5937130058,華榮藥局,彰化縣花壇鄉花壇村花壇街２１９號,(04)7862173,3996,980,2020/10/20 01:50:48
5937131153,武田藥局,彰化縣花壇鄉長沙村中正路１２０號,(04)7878683,3933,330,2020/10/20 01:50:48
5937131171,祥安藥局,彰化縣花壇鄉彰員路３段８９號,(04)7863460,4520,906,2020/10/20 01:50:48
5937131180,春天藥局,彰化縣花壇鄉中山路２段３０號,(04)7874458,4122,140,2020/10/20 01:50:48
5937131206,花壇福倫藥局,彰化縣花壇鄉中山路２段１５９號１樓,(04)7882818,4589,668,2020/10/20 01:50:48
5937131224,恆安藥局,彰化縣花壇鄉花壇村花壇街２４９號１樓,(04)7863990,353,160,2020/10/20 01:50:48
5937131233,春生藥局花壇店,彰化縣花壇鄉花壇村中正路５７－１號,(04)7867715,4032,80,2020/10/20 01:50:48
5937131242,善生藥局,彰化縣花壇鄉中正路２００號,(04)7862361,3400,388,2020/10/20 01:50:48
5937131260,大福藥局,彰化縣花壇鄉長沙村中正路９１號１樓,(04)7880073,473,466,2020/10/20 01:50:48
5937131288,口庄藥局,彰化縣花壇鄉中山路２段５６２號,(04)7867209,2375,218,2020/10/20 01:50:48
5937140018,民生藥局,彰化縣芬園鄉社口村彰南路４段１１３號,(049)2522595,4327,649,2020/10/20 01:50:48
5937140027,金宏恩藥局,彰化縣芬園鄉社口村彰南路４段１０８巷１２號,(049)2522391,3613,280,2020/10/20 01:50:48
5937140054,正明藥局,彰化縣芬園鄉茄荖村芬草路一段２７３號,(049)2523918,3182,1000,2020/10/20 01:50:48
5937141104,啟安大藥局,彰化縣芬園鄉芬草路２段２３０號,(049)2522858,3005,30,2020/10/20 01:50:48
5937141159,強生藥局,彰化縣芬園鄉社口村光復路２０號,(049)2521857,2700,990,2020/10/20 01:50:48
5937150019,天德藥師藥局,彰化縣大村鄉擺塘村中正西路６１號,(04)8525256,3114,260,2020/10/20 01:50:48
5937150032,大欣藥局,彰化縣大村鄉村上村中正西路１９號,(04)8524803,3240,500,2020/10/20 01:50:48
5937151075,郭藥局,彰化縣大村鄉茄苳路１段１３２號,(04)8522988,2934,140,2020/10/20 01:50:48
5937151119,誠品藥局,彰化縣大村鄉大村村茄苳路１段２３３號,(04)8529206,1161,400,2020/10/20 01:50:48
5937151128,五行藥局,彰化縣大村鄉黃厝村１２鄰山腳路２－２６號,(04)8527603,1674,1220,2020/10/20 01:50:48
5937151137,萬來藥局,彰化縣大村鄉福興村山腳路８０－９號,(04)8535565,2763,790,2020/10/20 01:50:48
5937161115,埔鹽藥局,彰化縣埔鹽鄉埔鹽村彰水路二段８號１樓,(04)8659655,1924,977,2020/10/20 01:50:48
5937161124,福氣藥局,彰化縣埔鹽鄉好修村中正路２２９號１樓,(04)8657735,521,571,2020/10/20 01:50:48
5937161133,石埤藥局,彰化縣埔鹽鄉石埤村番金路８０之１６號,(04)8655146,1457,910,2020/10/20 01:50:48
5937161151,侯藥師藥局,彰化縣埔鹽鄉中正路２０６號,(04)8651837,2731,270,2020/10/20 01:50:48
